species,Longitude,Latitude
Vellozia nanuzae,-40.7663999,-17.707068
Vellozia nanuzae,-43.550278,-19.258889
Vellozia nanuzae,-43.805217,-18.911882
Vellozia nanuzae,-43.758762,-19.00585
Vellozia nanuzae,-43.728611,-19.0425
Vellozia nanuzae,-40.995,-17.863333
Vellozia nanuzae,-43.806967,-19.791219
Vellozia nanuzae,-43.806967,-19.791219
Vellozia nanuzae,-43.806967,-19.791219
Vellozia nanuzae,-44.648028,-20.182667
