species,Longitude,Latitude
Vellozia variabilis,-47.61333,-16.70278
Vellozia variabilis,-46.448333,-20.216389
Vellozia variabilis,-57.531667,-18.021389
Vellozia variabilis,-41.5,-12.85
Vellozia variabilis,-60.085555,-18.115278
Vellozia variabilis,-48.19111,-15.9075
Vellozia variabilis,-48.21361,-16.33028
Vellozia variabilis,-57.568889,-17.9075
Vellozia variabilis,-48.016667,-15.883333
Vellozia variabilis,-48.17861,-16.28806
Vellozia variabilis,-48.016667,-15.883333
Vellozia variabilis,-48.016667,-15.883333
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-48.016667,-15.883333
Vellozia variabilis,-47.4401507,-19.8694006
Vellozia variabilis,-46.3873,-20.2604
Vellozia variabilis,-47.509444,-14.072778
Vellozia variabilis,-47.933333,-16.05
Vellozia variabilis,-47.509444,-14.072778
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-46.50326,-19.42442
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-48.003888,-15.9125
Vellozia variabilis,-48.001389,-16.503889
Vellozia variabilis,-43.697417,-17.886361
Vellozia variabilis,-47.993889,-16.674722
Vellozia variabilis,-43.691944,-20.0575
Vellozia variabilis,-47.881111,-15.880556
Vellozia variabilis,-44.15355,-20.101853
Vellozia variabilis,-48.4002,-17.4636
Vellozia variabilis,-47.620278,-16.733889
Vellozia variabilis,-47.567778,-16.799167
Vellozia variabilis,-43.737222,-19.048611
Vellozia variabilis,-43.765198,-18.996419
Vellozia variabilis,-43.756667,-18.962778
Vellozia variabilis,-43.772592,-18.953243
Vellozia variabilis,-43.766883,-18.996821
Vellozia variabilis,-47.699167,-16.738333
Vellozia variabilis,-43.792222,-18.289444
Vellozia variabilis,-47.55,-16.766667
Vellozia variabilis,-57.533333,-18.019167
Vellozia variabilis,-57.533333,-18.019167
Vellozia variabilis,-57.534444,-18.019167
Vellozia variabilis,-43.618333,-18.224167
Vellozia variabilis,-47.85,-15.866667
Vellozia variabilis,-43.593333,-18.139167
Vellozia variabilis,-43.972747,-20.136319
Vellozia variabilis,-43.724167,-19.020833
Vellozia variabilis,-47.816667,-14.166667
Vellozia variabilis,-47.585853,-16.757231
Vellozia variabilis,-43.687778,-19.385278
Vellozia variabilis,-43.717222,-19.033055
Vellozia variabilis,-43.918889,-20.441111
