species,Longitude,Latitude
Vellozia_tubiflora,-67.33333,6.16666
Vellozia_tubiflora,-67.61666,5.71666
Vellozia_tubiflora,-66.66666,6.66666
Vellozia_tubiflora,-66.383333,5.916667
Vellozia_tubiflora,-61.58333,4.5
Vellozia_tubiflora,-60.2167,5.68333
Vellozia_tubiflora,-60.1333,5.71667
Vellozia_tubiflora,-47.516667,-14.116667
Vellozia_tubiflora,-47.25,-13.733333
Vellozia_tubiflora,-47.45,-13.966667
Vellozia_tubiflora,-63,6.41
Vellozia_tubiflora,-63,6.41666
Vellozia_tubiflora,-63.55,6.36666
Vellozia_tubiflora,-63.55833,6.375
Vellozia_tubiflora,-50.033333,-15.95
Vellozia_tubiflora,-73.67644,2.172998
Vellozia_tubiflora,-73.8,2.16666
Vellozia_tubiflora,-65.533333,3.566667
Vellozia_tubiflora,-47.5101417,-14.1361864
Vellozia_tubiflora,-47.483333,-13.983333
Vellozia_tubiflora,-47.616667,-14.15
Vellozia_tubiflora,-47.62,-14.15
Vellozia_tubiflora,-50.116667,-16.05
Vellozia_tubiflora,-50.12,-16.05
Vellozia_tubiflora,-66.38333,6.56666
Vellozia_tubiflora,-66.383333,6.15
Vellozia_tubiflora,-72.633333,2.533333
Vellozia_tubiflora,-60.2833,5.66667
Vellozia_tubiflora,-47.546935,-14.105037
Vellozia_tubiflora,-47.5275,-14.703611
Vellozia_tubiflora,-65.68333,3.13333
Vellozia_tubiflora,-65.65,3.71666
Vellozia_tubiflora,-74.847467,2.204649
Vellozia_tubiflora,-72.75,0.916667
Vellozia_tubiflora,-47.72,-14.125278
Vellozia_tubiflora,-48.291667,-13.829444
Vellozia_tubiflora,-73.8,2.333333
Vellozia_tubiflora,-67.63333,5.46666
Vellozia_tubiflora,-72.833336,1.116667
Vellozia_tubiflora,-74,2
Vellozia_tubiflora,-73.8027,2.2166
Vellozia_tubiflora,-65.5833,3.4833
Vellozia_tubiflora,-48.28333,-13.81667
Vellozia_tubiflora,-48.066667,-14.133333
Vellozia_tubiflora,-72.833333,1.116667
Vellozia_tubiflora,-41.53,-13.16
Vellozia_tubiflora,-47.613611,-16.768611
Vellozia_tubiflora,-47.5,-14
Vellozia_tubiflora,-41.883333,-13.266667
Vellozia_tubiflora,-60.28333,5.7
Vellozia_tubiflora,-41.9,-13.27
Vellozia_tubiflora,-72.738056,1.096667
Vellozia_tubiflora,-72.673053,1.113603
Vellozia_tubiflora,-72.738056,1.096667
Vellozia_tubiflora,-72.30281,-0.66116
Vellozia_tubiflora,-72.700167,0.9375
Vellozia_tubiflora,-60.383333,-14.816667
Vellozia_tubiflora,-70.85,1.25
Vellozia_tubiflora,-61.583333,-14.666667
Vellozia_tubiflora,-72.375,-0.91666
Vellozia_tubiflora,-72.333333,-0.75
Vellozia_tubiflora,-47.264722,-13.776389
Vellozia_tubiflora,-61.492222,-14.531667
Vellozia_tubiflora,-61.49805,-14.53972
Vellozia_tubiflora,-47.516667,-14.116667
Vellozia_tubiflora,-47.503889,-14.059167
Vellozia_tubiflora,-47.3,-13.46
Vellozia_tubiflora,-47.5,-13.766667
Vellozia_tubiflora,-47.5,-13.766667
Vellozia_tubiflora,-47.45,-14.133333
Vellozia_tubiflora,-47.45,-14.133333
Vellozia_tubiflora,-47.45,-14.133333
Vellozia_tubiflora,-47.75,-14.18333
Vellozia_tubiflora,-68.014225,5.314407
Vellozia_tubiflora,-68.007222,5.285833
Vellozia_tubiflora,-47.5,-14.166667
Vellozia_tubiflora,-47.5,-14.17
Vellozia_tubiflora,-73.818736,2.241111
Vellozia_tubiflora,-72.68333,2.46667
Vellozia_tubiflora,-72.69667,2.47444
Vellozia_tubiflora,-75.24861,0.71472
Vellozia_tubiflora,-61.0203,5.89472
Vellozia_tubiflora,-71.161444,2.136611
Vellozia_tubiflora,-72.82568,2.55212
Vellozia_tubiflora,-72.69028,2.49472
Vellozia_tubiflora,-47.800833,-14.174722
Vellozia_tubiflora,-47.613889,-16.769167
Vellozia_tubiflora,-61.49777,-14.54305
Vellozia_tubiflora,-47.883333,-14.216667
Vellozia_tubiflora,-48.273889,-13.951944
Vellozia_tubiflora,-61.496667,-14.544722
Vellozia_tubiflora,-72.48611,-0.25
Vellozia_tubiflora,-72.68694,2.48667
Vellozia_tubiflora,-47.636111,-14.171389
Vellozia_tubiflora,-47.558333,-14.091111
Vellozia_tubiflora,-47.509167,-15.181111
Vellozia_tubiflora,-47.619444,-14.166667
Vellozia_tubiflora,-48.08694,-14.19139
Vellozia_tubiflora,-62.548333,5.895833
Vellozia_tubiflora,-72.605556,0.186389
Vellozia_tubiflora,-47.509444,-14.072778
Vellozia_tubiflora,-47.509444,-14.072778
Vellozia_tubiflora,-73.75833,2.425
Vellozia_tubiflora,-73.75833,2.425
Vellozia_tubiflora,-47.509167,-14.0725
Vellozia_tubiflora,-72.639167,0.521389
Vellozia_tubiflora,-47.510278,-14.072778
Vellozia_tubiflora,-47.509444,-14.072778
Vellozia_tubiflora,-47.509444,-14.072778
Vellozia_tubiflora,-47.509167,-14.0725
Vellozia_tubiflora,-48.05,-16.033333
Vellozia_tubiflora,-47.517778,-14.078611
Vellozia_tubiflora,-47.610278,-14.174444
Vellozia_tubiflora,-63.34,0.873889
Vellozia_tubiflora,-73.85417,2.20028
Vellozia_tubiflora,-46.448333,-20.216389
Vellozia_tubiflora,-73.85,2.20833
Vellozia_tubiflora,-73.79167,2.21417
Vellozia_tubiflora,-73.80867,2.22406
