species,Longitude,Latitude
Vellozia prolifera,-42.8895409,-16.5631442
Vellozia prolifera,-42.8895409,-16.5631442
Vellozia prolifera,-42.888333,-16.56
Vellozia prolifera,-42.885833,-16.558611
Vellozia prolifera,-42.957222,-16.586944
