species,Longitude,Latitude
Vellozia asperula,-43.744901,-19.5174009
Vellozia asperula,-44.0875,-20.256111
Vellozia asperula,-43.621944,-19.048611
Vellozia asperula,-43.316389,-19.374722
Vellozia asperula,-43.598333,-20.201111
