species,Longitude,Latitude
Vellozia taxifolia,-43.6,-19.316667
Vellozia taxifolia,-43.6,-19.32
Vellozia taxifolia,-43.4,-18.87
Vellozia taxifolia,-43.4,-18.9
Vellozia taxifolia,-43.4375,-18.538611
Vellozia taxifolia,-43.587778,-19.289444
Vellozia taxifolia,-43.752638,-18.932889
Vellozia taxifolia,-43.466394,-18.431389
Vellozia taxifolia,-43.677222,-18.9425
Vellozia taxifolia,-44.011944,-19.859166
Vellozia taxifolia,-43.457222,-19.513889
Vellozia taxifolia,-43.558611,-19.338056
