species,Longitude,Latitude
Vellozia squamata,-47.509444,-14.072778
Vellozia squamata,-47.537222,-12.946111
Vellozia squamata,-47.221111,-12.838611
Vellozia squamata,-47.353611,-14.094722
Vellozia squamata,-47.509444,-14.072778
Vellozia squamata,-48.056944,-14.206111
Vellozia squamata,-47.833333,-15.866667
Vellozia squamata,-48.5,-15.66667
Vellozia squamata,-51.995278,-18.439444
Vellozia squamata,-51.995278,-18.439444
Vellozia squamata,-47.847778,-15.873889
Vellozia squamata,-47.353611,-14.094722
Vellozia squamata,-51.995278,-18.439444
Vellozia squamata,-51.995278,-18.439444
Vellozia squamata,-47.353611,-14.094722
Vellozia squamata,-51.995278,-18.439444
Vellozia squamata,-51.995278,-18.439444
Vellozia squamata,-48.145833,-15.373611
Vellozia squamata,-48.063333,-15.736389
Vellozia squamata,-48.165,-14.438333
Vellozia squamata,-48.2275,-12.8
Vellozia squamata,-48.138611,-12.950277
Vellozia squamata,-47.968055,-15.661111
Vellozia squamata,-48.001389,-15.544444
Vellozia squamata,-47.948333,-15.974722
Vellozia squamata,-47.948333,-15.974722
Vellozia squamata,-47.948333,-15.974722
Vellozia squamata,-47.869444,-15.951389
Vellozia squamata,-50.215,-16.126667
Vellozia squamata,-48.112777,-12.996388
Vellozia squamata,-53.6794,-18.1478
Vellozia squamata,-47.996111,-16.594722
Vellozia squamata,-47.868889,-15.948889
Vellozia squamata,-47.816667,-15.85
Vellozia squamata,-48.090833,-15.555556
Vellozia squamata,-48.090833,-15.555556
Vellozia squamata,-47.63015,-14.16562
Vellozia squamata,-47.696111,-13.943889
Vellozia squamata,-47.696111,-13.943889
Vellozia squamata,-47.583056,-14.178056
Vellozia squamata,-47.481667,-15.464722
Vellozia squamata,-47.973611,-15.536667
Vellozia squamata,-47.793611,-13.682778
Vellozia squamata,-48.278139,-10.171989
Vellozia squamata,-47.701667,-10.693055
Vellozia squamata,-47.629861,-14.162278
Vellozia squamata,-47.83,-13.695278
Vellozia squamata,-45.9297,-9.11083
Vellozia squamata,-45.084444,-12.344167
Vellozia squamata,-46.506472,-10.575361
Vellozia squamata,-46.508056,-10.144444
Vellozia squamata,-47.593889,-14.178889
Vellozia squamata,-46.504444,-10.511389
Vellozia squamata,-47.458333,-13.7975
Vellozia squamata,-41.456667,-12.467778
Vellozia squamata,-48.824444,-15.800278
Vellozia squamata,-45,-10.26
Vellozia squamata,-47.51,-14.1325
Vellozia squamata,-45.54,-9.17972
Vellozia squamata,-45.899722,-7.019722
Vellozia squamata,-48.956389,-15.711667
Vellozia squamata,-48.939444,-15.717222
Vellozia squamata,-47.699997,-11.700002
Vellozia squamata,-52.266944,-15.328611
Vellozia squamata,-54.9,-16.199722
Vellozia squamata,-52.256667,-15.890833
Vellozia squamata,-52.228333,-15.351944
Vellozia squamata,-55.8,-15.3
Vellozia squamata,-47.88,-14.94
Vellozia squamata,-45.972778,-10.716111
Vellozia squamata,-46.823888,-10.866944
Vellozia squamata,-50.493889,-16.168056
Vellozia squamata,-47.902778,-14.225556
Vellozia squamata,-47.487748,-13.95666
Vellozia squamata,-47.450555,-13.854444
Vellozia squamata,-46.992777,-10.683888
Vellozia squamata,-46.258056,-10.668333
Vellozia squamata,-48.106111,-15.5575
Vellozia squamata,-46.476389,-10.206111
